Symbol\Weightage,['apr12']
ASIANPAINT,1.91
AXISBANK,2.58
BAJAJ-AUTO,0.65
BAJFINANCE,2.66
BAJAJFINSV,1.41
BPCL,0.54
BHARTIARTL,2.13
BRITANNIA,0.61
CIPLA,0.65
COALINDIA,0.51
DIVISLAB,0.80
DRREDDY,0.78
EICHERMOT,0.51
GRASIM,0.83
HCLTECH,1.82
HDFCBANK,9.13
HDFCLIFE,0.88
HEROMOTOCO,0.48
HINDALCO,0.93
HINDUNILVR,3.16
HDFC,6.50
ICICIBANK,6.36
ITC,2.70
IOC,0.42
INDUSINDBK,0.88
INFY,8.13
JSWSTEEL,0.87
KOTAKBANK,3.85
LT,2.69
M&M,1.01
MARUTI,1.28
NTPC,0.88
NESTLEIND,0.91
ONGC,0.69
POWERGRID,0.85
RELIANCE,10.66
SBILIFE,0.70
SHREECEM,0.50
SBIN,2.27
SUNPHARMA,1.16
TCS,5.12
TATACONSUM,0.64
TATAMOTORS,0.78
TATASTEEL,1.32
TECHM,1.12
TITAN,1.18
UPL,0.51
ULTRACEMCO,1.12
WIPRO,1.23
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
